"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: path"
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,945011","0,258444","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/ModelDestination/SetTransform.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"3,572559","1,436992","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/ModelDestination/NewModelDestination.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,506700","2,159992","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/RiffReaderWriter/Read.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,723566","1,237124","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/RiffReaderWriter/GetSize.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,860058","1,475299","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/RiffReaderWriter/ReadShort.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,824643","1,758490","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/RiffReaderWriter/ReadUnsignedByte.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,682669","1,787829","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/RiffReaderWriter/ReadUnsignedShort.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,329063","1,026818","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/RiffReaderWriter/ReadLong.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,466330","1,897506","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/RiffReaderWriter/ReadByte.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,884280","1,945454","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/RiffReaderWriter/Available.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,129326","1,044315","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/RiffReaderWriter/HasNextChunk.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,764713","1,991345","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/RiffReaderWriter/ReadUnsignedInt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"4,855063","0,829947","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/RiffReaderWriter/Close.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,779713","2,052233","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/RiffReaderWriter/WriteOutputStream.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,309976","1,477419","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/RiffReaderWriter/ReadInt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,657327","2,004662","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/RiffReaderWriter/GetFilePointer.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,141283","0,874864","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/RiffReaderWriter/ReadByteArrayIntInt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"7,695527","1,419742","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/RiffReaderWriter/Skip.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,610930","1,332299","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/sound/midi/Gervill/RiffReaderWriter/ReadString.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"33,114858","19,892241","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/rmi/ssl/SocketFactoryTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"16,012901","3,023064","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/javax/rmi/ssl/SSLSocketParametersTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"19,701683","6,528740","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sample/chatserver/ChatTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"7,993023","3,396701","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/sample/mergesort/MergeSortTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"2,263343","0,496983","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/lib/security/java.policy/Ext_AllPolicy.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"11,551094","2,770229","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/tracing/BasicWithSecurityMgr.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"12,550558","4,451011","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/tracing/BasicFunctionality.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"7,363192","1,705798","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/KeyGenerator/Test4628062.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,687248","1,639879","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/KeyGenerator/TestExplicitKeyLength.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,157233","0,820085","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/DES/KeyWrapping.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"21,951753","4,986839","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/DES/DoFinalReturnLen.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"15,145185","8,276436","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/DES/PerformanceTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"7,258845","2,041100","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/DES/FlushBug.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"17,165429","6,062412","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/DES/PaddingTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,954068","2,013288","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/DES/TestUtility.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,600496","0,869855","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/DES/Sealtest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"13,615538","0,832755","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/DES/DesAPITest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,672845","1,366815","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/UTIL/TestUtil.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"3,452612","0,515306","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/UTIL/StrongOrUnlimited.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"13,062457","2,985086","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/Blowfish/BlowfishTestVector.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"14,189346","2,254407","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/CTR/CounterMode.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"16,037578","6,587042","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/RSA/TestRSA.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"12,101254","3,506340","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/RSA/TestOAEPWithParams.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"12,424033","1,077954","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/RSA/TestOAEPParameterSpec.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"13,033260","4,215949","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/RSA/TestOAEP.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"15,690158","5,979252","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/RSA/TestOAEP_KAT.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"22,206149","3,732074","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/CTS/CTSMode.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"24,322780","9,926064","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/PBE/PKCS12CipherKAT.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,455084","1,109810","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/PBE/PBEKeysAlgorithmNames.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"11,946171","1,277983","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/PBE/PKCS12Cipher.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,348908","1,021118","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/PBE/PBEParametersTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,695277","1,951170","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/PBE/PBEKeyTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,074958","0,752215","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/PBE/PBEInvalidParamsTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"2,565090","0,580124","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/PBE/PKCS12Oid.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"2,757093","1,240622","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/PBE/DecryptWithoutParameters.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"20,376615","4,375130","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/RC2ArcFour/CipherKAT.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,281217","1,866344","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/AES/Test4517355.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"12,612075","3,189023","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/AES/TestKATForECB_IV.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"7,584440","1,683208","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/AES/TestISO10126Padding.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"7,142703","2,286039","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/AES/Test4626070.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"4,772237","0,911031","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/AES/Test4511676.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"17,181375","5,469389","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/AES/TestKATForECB_VT.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"19,801449","4,562385","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/AES/TestShortBuffer.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"7,916701","2,179201","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/AES/Test4513830.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,915061","1,788640","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/AES/Test4512524.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"19,756577","7,460574","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/AES/TestKATForECB_VK.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,897905","2,137181","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/AES/Test4512704.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"13,989667","5,299187","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/KeyWrap/XMLEncKAT.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"9,982995","2,253020","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Cipher/KeyWrap/NISTWrapKAT.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"10,047017","1,190873","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Mac/HmacSaltLengths.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"13,684521","2,299734","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Mac/HmacMD5.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"18,970869","4,422131","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Mac/MacKAT.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,405980","1,471827","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Mac/HmacPBESHA1.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,070204","1,070503","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/Mac/MacClone.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"9,228082","3,660967","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/TLS/TestPRF.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"10,203170","3,774744","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/TLS/TestPRF12.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,141440","1,725002","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/TLS/TestPremaster.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,435478","2,400691","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/TLS/Utils.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"10,746278","2,272885","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/TLS/TestMasterSecret.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"11,506702","4,794594","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/TLS/TestKeyMaterial.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"20,095068","1,452675","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/KeyFactory/PBKDF2HmacSHA1FactoryTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"4,213617","0,864884","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/KeyFactory/TestProviderLeak.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"15,696338","1,217763","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/KeyAgreement/DHKeyGenSpeed.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"20,321975","6,363218","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/KeyAgreement/DHKeyAgreement3.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"12,147055","3,267590","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/KeyAgreement/DHKeyFactory.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"22,656902","7,246825","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/KeyAgreement/DHKeyAgreement2.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"12,219911","2,406648","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/KeyAgreement/TestExponentSize.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,527145","0,774827","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/KeyAgreement/DHGenSecretKey.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"12,538891","3,579244","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/crypto/provider/KeyAgreement/DHGenSharedSecret.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,221114","1,297391","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/tools/extcheck/TestExtcheckArgs.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,457283","1,894354","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/tools/attach/SimpleProvider.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"2,534672","0,634613","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/tools/attach/Application.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"9,033199","2,067664","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/tools/attach/RedefineAgent.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"3,273663","1,715918","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/tools/attach/Agent.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"12,718760","3,116299","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/tools/attach/BasicTests.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"4,436450","1,367537","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/tools/attach/PermissionTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"2,482632","0,872578","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/tools/attach/ProviderTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"2,999125","0,921133","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/tools/attach/Shutdown.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"1,784771","0,705442","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/tools/attach/BadAgent.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,923917","1,529302","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/Test6a.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,699237","2,301006","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/Test11.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"15,779357","2,328101","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/Test3.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"9,849249","2,779784","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/Test2.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,894427","1,156458","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/Test10.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"16,843974","5,637077","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/Test9.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,442076","1,142989","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/Test7a.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"13,753675","0,864604","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/Test5.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"14,196635","2,363483","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/FileServerHandler.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,630125","1,388145","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/B6421581.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"4,158550","0,899270","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/B6339483.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"10,334007","1,630548","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/B6361557.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,890592","1,479924","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/B6401598.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"12,099492","1,417480","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/B6529200.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,461404","2,360285","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/B6744329.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,474840","1,903083","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/B6341616.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"7,336672","2,276468","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/B6526913.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"11,713000","1,569000","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/B6393710.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"9,250945","1,887234","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/HeadTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"15,345929","7,014471","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/6725892/Test.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,308986","1,822431","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/B6886436.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"7,629345","1,124228","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/B6526158.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"2,045940","0,582899","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/B6424196.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,516105","1,500882","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/B6433018.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"14,441069","2,068897","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/FixedLengthInputStream.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"13,551797","5,477782","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/B6373555.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,598422","1,953965","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/bugs/B6431193.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"12,217777","4,159888","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/Test4.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"5,571611","0,851580","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/LogFilter.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,052204","1,082593","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/Test8.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,667722","1,613809","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/TestLogging.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"3,350151","0,812030","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/Test.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,608008","2,071815","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/Test7.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"9,559892","1,132323","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/Test14.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"8,494858","1,970659","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/Test6.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,"6,306577","1,249600","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/test/com/sun/net/httpserver/SimpleSSLContext.java
