"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: path"
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,035294","0,376950","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/applet/AppletResourceLoader.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,529176","0,857198","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/applet/AppletViewerPanel.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,931145","0,186349","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/applet/AppletListener.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"10,748593","3,732599","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/applet/AppletProps.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"16,090862","3,674836","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/applet/Main.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"40,642833","6,707641","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/applet/AppletViewer.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"16,711907","4,515283","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/applet/AppletSecurity.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,811694","1,532767","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/applet/AppletObjectInputStream.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,080101","0,702269","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/applet/AppletThreadGroup.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,520567","3,894734","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/applet/AppletEventMulticaster.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,769167","0,791759","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/applet/AppletSecurityException.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"29,553182","7,485891","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/applet/AppletClassLoader.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,321374","0,285906","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/applet/AppletAudioClip.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,113996","0,473352","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/applet/AppletIllegalArgumentException.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,462093","0,100906","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/AttributeUpdater.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,953110","0,183554","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/SunPrinterJobService.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,080786","0,485048","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/DialogOwner.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"3,073832","1,054591","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/PrinterGraphicsConfig.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,238711","0,521125","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/OpenBook.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,870754","0,979067","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/ServiceNotifier.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"23,040473","5,269932","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/PSPathGraphics.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,374242","0,660400","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/PrinterGraphicsDevice.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,391234","0,771808","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/ProxyPrintGraphics.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,106567","0,660444","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/SunMinMaxPage.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,209144","0,645762","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/PageableDoc.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,704193","0,856829","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/SunAlternateMedia.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"38,053627","4,790698","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/PathGraphics.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"48,822993","11,648110","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/PrintJob2D.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,139920","0,549815","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/SunPageSelection.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,855992","5,067770","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/ProxyGraphics.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"9,611338","2,810028","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/CustomMediaSizeName.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"3,664324","3,390626","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/CustomMediaTray.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,489996","3,983722","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/PeekMetrics.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"67,141704","25,055786","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/PSPrinterJob.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,464014","4,220599","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/ImagePrinter.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"19,122274","3,378950","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/ProxyGraphics2D.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,503981","0,752561","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/PrintJobAttributeException.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,920626","0,325714","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/PrintJobFlavorException.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,792855","0,100300","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/BackgroundServiceLookup.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"22,301889","9,496250","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/PSStreamPrintJob.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"31,330601","4,865633","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/PSStreamPrintService.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"76,557937","42,311426","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/ServiceDialog.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"14,280393","3,446268","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/PeekGraphics.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"67,039331","23,708095","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/RasterPrinterJob.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,005794","0,747046","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/PSStreamPrinterFactory.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,843684","0,149641","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/print/BackgroundLookupListener.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,348018","0,894887","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/audio/AudioData.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,044161","0,283651","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/audio/AudioDataStream.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,399487","1,487294","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/audio/AudioStream.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"5,169642","4,247161","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/audio/AudioPlayer.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"9,214709","2,609658","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/audio/AudioDevice.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,146927","0,621591","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/audio/ContinuousAudioDataStream.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,438426","0,131822","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/audio/AudioSecurityExceptionAction.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,618838","0,232096","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/audio/AudioStreamSequence.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,571351","0,299873","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/audio/InvalidAudioFormatException.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,382498","0,091007","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/audio/AudioSecurityAction.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,719605","0,200819","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/audio/AudioTranslatorStream.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,686111","0,184115","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/audio/NativeAudioStream.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,571279","0,133134","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/InvalidPipeException.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"8,377275","3,083013","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/Disposer.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"102,379259","110,373656","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/SunGraphics2D.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,655002","0,298591","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/cmm/lcms/LCMS.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"11,405204","4,070120","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/cmm/lcms/LCMSImageLayout.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"37,304056","7,733370","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/cmm/lcms/LCMSTransform.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,952281","0,554067","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/cmm/ProfileDeferralMgr.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,196854","0,506129","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/cmm/ProfileDeferralInfo.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,306454","0,977127","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/cmm/PCMM.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,620809","0,406671","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/cmm/ColorTransform.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"13,625596","4,911504","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/cmm/CMSManager.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,833761","0,240204","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/cmm/ProfileActivator.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,308518","0,549992","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/NullSurfaceData.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,151227","0,503034","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/DefaultDisposerRecord.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"34,732755","11,650885","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/SurfaceData.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"10,893262","3,633577","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/SurfaceDataProxy.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"11,283406","3,781429","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/GlyphListPipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,396611","0,591470","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/ShapeDrawPipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"9,101965","1,224076","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/OutlineTextRenderer.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,390968","3,334831","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/PixelToShapeConverter.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"54,707827","15,306129","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/Region.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,148512","0,432918","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/SolidTextRenderer.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"19,966966","3,567112","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/BufferedBufImgOps.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"12,408479","2,726295","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/AAShapePipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"15,236719","3,090250","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/RegionClipSpanIterator.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,283994","0,353154","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/hw/AccelDeviceEventListener.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,576294","1,047436","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/hw/AccelDeviceEventNotifier.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,920592","0,301816","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/hw/BufferedContextProvider.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,597771","1,093710","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/hw/AccelSurface.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,408622","0,493589","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/hw/AccelTypedVolatileImage.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,424374","3,702638","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/hw/ContextCapabilities.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,905883","0,596150","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/hw/AccelGraphicsConfig.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"3,621965","3,267898","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/hw/ExtendedBufferCapabilities.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,988567","1,495026","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/BufferedMaskFill.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,171994","0,502319","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/BufferedOpCodes.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"37,630771","10,362206","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/DrawImage.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,316903","1,750716","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/BufferedMaskBlit.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"14,630816","2,932749","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/AlphaPaintPipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"8,623317","2,143773","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/GeneralCompositePipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,548992","0,638819","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/GlyphListLoopPipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,147724","0,674080","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/SpanIterator.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,502587","0,452979","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/TextPipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"7,657571","1,629619","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/SpanClipRenderer.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"5,774772","1,841498","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/RegionIterator.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"4,621307","1,527502","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/BufferedTextPipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,370339","0,112008","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/LoopBasedPipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,048529","0,373801","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/NullPipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"35,588833","6,005888","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/PixelToParallelogramConverter.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"3,467181","1,257195","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/ShapeSpanIterator.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,336885","0,680866","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/PixelDrawPipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,942808","0,502367","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/PixelFillPipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"20,897136","7,278877","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/BufferedPaints.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,942617","0,286176","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/AATextRenderer.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"13,291003","3,055214","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/LoopPipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"16,650504","3,725435","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/BufferedRenderPipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,424703","0,835172","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/ParallelogramPipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"20,384052","6,629885","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/RenderingEngine.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"3,318857","3,141934","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/RenderQueue.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,385781","1,158548","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/DrawImagePipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,019886","0,360136","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/LCDTextRenderer.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"14,159385","2,838191","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/BufferedContext.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,795913","5,317768","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/ValidatePipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,127146","0,849829","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/AATileGenerator.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,122533","1,473432","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/TextRenderer.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"12,613062","3,101743","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/SpanShapeRenderer.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,100070","0,687190","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/AlphaColorPipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"8,338148","2,023216","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/RegionSpanIterator.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"8,891527","3,250406","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/RenderBuffer.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,021873","0,533128","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pipe/CompositePipe.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"28,026926","11,887758","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pisces/PiscesRenderingEngine.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"10,752456","2,642851","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pisces/PiscesCache.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"40,188071","8,479746","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pisces/Helpers.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"54,482145","18,321221","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pisces/Stroker.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"13,012430","4,068327","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pisces/PiscesTileGenerator.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"19,510628","4,435799","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pisces/TransformingPathConsumer2D.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"38,495309","4,951621","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pisces/Renderer.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"24,584745","8,216966","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pisces/Curve.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"27,917578","6,883713","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/pisces/Dasher.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"9,150762","2,711242","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/SunGraphicsEnvironment.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"0,976650","0,229343","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/FontSupport.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"1,146584","0,359161","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/StateTracker.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"6,651815","2,847888","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/SunCompositeContext.java
"iguana.benchmark.AntlrBenchmark.benchmark","ss",1,10,"2,023856","0,865038","ms/op",/Users/afroozeh/workspace/jdk7u-jdk/src/share/classes/sun/java2d/StateTrackable.java
